"region","civilstånd","ålder","kön","X2019"
"Härjedalen","änkor/änklingar","24","män",0
"Härjedalen","änkor/änklingar","24","kvinnor",0
"Härjedalen","änkor/änklingar","25","män",0
"Härjedalen","änkor/änklingar","25","kvinnor",0
"Östersund","ogifta","12","män",370
"Östersund","ogifta","12","kvinnor",377
"Östersund","ogifta","13","män",361
"Östersund","ogifta","13","kvinnor",359
"Östersund","ogifta","14","män",364
"Östersund","ogifta","14","kvinnor",327
"Östersund","ogifta","15","män",355
"Östersund","ogifta","15","kvinnor",328
"Östersund","ogifta","16","män",358
"Östersund","ogifta","16","kvinnor",336
"Östersund","ogifta","17","män",341
"Östersund","ogifta","17","kvinnor",306
"Östersund","ogifta","18","män",321
"Östersund","ogifta","18","kvinnor",327
"Östersund","ogifta","19","män",344
"Östersund","ogifta","19","kvinnor",334
"Östersund","ogifta","20","män",413
"Östersund","ogifta","20","kvinnor",347
"Östersund","ogifta","21","män",368
"Östersund","ogifta","21","kvinnor",350
"Östersund","ogifta","22","män",392
"Östersund","ogifta","22","kvinnor",364
"Östersund","ogifta","23","män",406
"Östersund","ogifta","23","kvinnor",356
"Östersund","ogifta","24","män",418
"Östersund","ogifta","24","kvinnor",407
"Östersund","ogifta","25","män",433
"Östersund","ogifta","25","kvinnor",402
"Östersund","gifta","12","män",0
"Östersund","gifta","12","kvinnor",0
"Östersund","gifta","13","män",0
"Östersund","gifta","13","kvinnor",0
"Östersund","gifta","14","män",0
"Östersund","gifta","14","kvinnor",0
"Östersund","gifta","15","män",0
"Östersund","gifta","15","kvinnor",0
"Östersund","gifta","16","män",0
"Östersund","gifta","16","kvinnor",0
"Östersund","gifta","17","män",0
"Östersund","gifta","17","kvinnor",0
"Östersund","gifta","18","män",0
"Östersund","gifta","18","kvinnor",1
"Östersund","gifta","19","män",1
"Östersund","gifta","19","kvinnor",1
"Östersund","gifta","20","män",3
"Östersund","gifta","20","kvinnor",6
"Östersund","gifta","21","män",0
"Östersund","gifta","21","kvinnor",7
"Östersund","gifta","22","män",7
"Östersund","gifta","22","kvinnor",12
"Östersund","gifta","23","män",10
"Östersund","gifta","23","kvinnor",14
"Östersund","gifta","24","män",7
"Östersund","gifta","24","kvinnor",25
"Östersund","gifta","25","män",16
"Östersund","gifta","25","kvinnor",29
"Östersund","skilda","12","män",0
"Östersund","skilda","12","kvinnor",0
"Östersund","skilda","13","män",0
"Östersund","skilda","13","kvinnor",0
"Östersund","skilda","14","män",0
"Östersund","skilda","14","kvinnor",0
"Östersund","skilda","15","män",0
"Östersund","skilda","15","kvinnor",0
"Östersund","skilda","16","män",0
"Östersund","skilda","16","kvinnor",0
"Östersund","skilda","17","män",0
"Östersund","skilda","17","kvinnor",0
"Östersund","skilda","18","män",0
"Östersund","skilda","18","kvinnor",0
"Östersund","skilda","19","män",0
"Östersund","skilda","19","kvinnor",0
"Östersund","skilda","20","män",0
"Östersund","skilda","20","kvinnor",0
"Östersund","skilda","21","män",0
"Östersund","skilda","21","kvinnor",0
"Östersund","skilda","22","män",0
"Östersund","skilda","22","kvinnor",1
"Östersund","skilda","23","män",0
"Östersund","skilda","23","kvinnor",0
"Östersund","skilda","24","män",1
"Östersund","skilda","24","kvinnor",2
"Östersund","skilda","25","män",0
"Östersund","skilda","25","kvinnor",2
"Östersund","änkor/änklingar","12","män",0
"Östersund","änkor/änklingar","12","kvinnor",0
"Östersund","änkor/änklingar","13","män",0
"Östersund","änkor/änklingar","13","kvinnor",0
"Östersund","änkor/änklingar","14","män",0
"Östersund","änkor/änklingar","14","kvinnor",0
"Östersund","änkor/änklingar","15","män",0
"Östersund","änkor/änklingar","15","kvinnor",0
"Östersund","änkor/änklingar","16","män",0
"Östersund","änkor/änklingar","16","kvinnor",0
"Östersund","änkor/änklingar","17","män",0
"Östersund","änkor/änklingar","17","kvinnor",0
"Östersund","änkor/änklingar","18","män",0
"Östersund","änkor/änklingar","18","kvinnor",0
"Östersund","änkor/änklingar","19","män",0
"Östersund","änkor/änklingar","19","kvinnor",0
"Östersund","änkor/änklingar","20","män",0
"Östersund","änkor/änklingar","20","kvinnor",0
"Östersund","änkor/änklingar","21","män",0
"Östersund","änkor/änklingar","21","kvinnor",0
"Östersund","änkor/änklingar","22","män",0
"Östersund","änkor/änklingar","22","kvinnor",0
"Östersund","änkor/änklingar","23","män",0
"Östersund","änkor/änklingar","23","kvinnor",0
"Östersund","änkor/änklingar","24","män",0
"Östersund","änkor/änklingar","24","kvinnor",0
"Östersund","änkor/änklingar","25","män",0
"Östersund","änkor/änklingar","25","kvinnor",0
"Nordmaling","ogifta","12","män",41
"Nordmaling","ogifta","12","kvinnor",29
"Nordmaling","ogifta","13","män",41
"Nordmaling","ogifta","13","kvinnor",37
"Nordmaling","ogifta","14","män",38
"Nordmaling","ogifta","14","kvinnor",38
"Nordmaling","ogifta","15","män",40
"Nordmaling","ogifta","15","kvinnor",48
"Nordmaling","ogifta","16","män",54
"Nordmaling","ogifta","16","kvinnor",45
"Nordmaling","ogifta","17","män",37
"Nordmaling","ogifta","17","kvinnor",40
"Nordmaling","ogifta","18","män",56
"Nordmaling","ogifta","18","kvinnor",45
"Nordmaling","ogifta","19","män",42
"Nordmaling","ogifta","19","kvinnor",31
"Nordmaling","ogifta","20","män",49
"Nordmaling","ogifta","20","kvinnor",42
"Nordmaling","ogifta","21","män",47
"Nordmaling","ogifta","21","kvinnor",21
"Nordmaling","ogifta","22","män",31
"Nordmaling","ogifta","22","kvinnor",23
"Nordmaling","ogifta","23","män",29
"Nordmaling","ogifta","23","kvinnor",24
"Nordmaling","ogifta","24","män",39
"Nordmaling","ogifta","24","kvinnor",32
"Nordmaling","ogifta","25","män",36
"Nordmaling","ogifta","25","kvinnor",26
"Nordmaling","gifta","12","män",0
"Nordmaling","gifta","12","kvinnor",0
"Nordmaling","gifta","13","män",0
"Nordmaling","gifta","13","kvinnor",0
"Nordmaling","gifta","14","män",0
"Nordmaling","gifta","14","kvinnor",0
"Nordmaling","gifta","15","män",0
"Nordmaling","gifta","15","kvinnor",0
"Nordmaling","gifta","16","män",0
"Nordmaling","gifta","16","kvinnor",0
"Nordmaling","gifta","17","män",0
"Nordmaling","gifta","17","kvinnor",0
"Nordmaling","gifta","18","män",0
"Nordmaling","gifta","18","kvinnor",0
"Nordmaling","gifta","19","män",0
"Nordmaling","gifta","19","kvinnor",0
"Nordmaling","gifta","20","män",0
"Nordmaling","gifta","20","kvinnor",0
"Nordmaling","gifta","21","män",0
"Nordmaling","gifta","21","kvinnor",0
"Nordmaling","gifta","22","män",1
"Nordmaling","gifta","22","kvinnor",1
"Nordmaling","gifta","23","män",1
"Nordmaling","gifta","23","kvinnor",3
"Nordmaling","gifta","24","män",0
"Nordmaling","gifta","24","kvinnor",2
"Nordmaling","gifta","25","män",1
"Nordmaling","gifta","25","kvinnor",3
"Nordmaling","skilda","12","män",0
"Nordmaling","skilda","12","kvinnor",0
"Nordmaling","skilda","13","män",0
"Nordmaling","skilda","13","kvinnor",0
"Nordmaling","skilda","14","män",0
"Nordmaling","skilda","14","kvinnor",0
"Nordmaling","skilda","15","män",0
"Nordmaling","skilda","15","kvinnor",0
"Nordmaling","skilda","16","män",0
"Nordmaling","skilda","16","kvinnor",0
"Nordmaling","skilda","17","män",0
"Nordmaling","skilda","17","kvinnor",0
"Nordmaling","skilda","18","män",0
"Nordmaling","skilda","18","kvinnor",0
"Nordmaling","skilda","19","män",0
"Nordmaling","skilda","19","kvinnor",0
"Nordmaling","skilda","20","män",0
"Nordmaling","skilda","20","kvinnor",0
"Nordmaling","skilda","21","män",0
"Nordmaling","skilda","21","kvinnor",0
"Nordmaling","skilda","22","män",0
"Nordmaling","skilda","22","kvinnor",0
"Nordmaling","skilda","23","män",0
"Nordmaling","skilda","23","kvinnor",0
"Nordmaling","skilda","24","män",0
"Nordmaling","skilda","24","kvinnor",0
"Nordmaling","skilda","25","män",0
"Nordmaling","skilda","25","kvinnor",0
"Nordmaling","änkor/änklingar","12","män",0
"Nordmaling","änkor/änklingar","12","kvinnor",0
"Nordmaling","änkor/änklingar","13","män",0
"Nordmaling","änkor/änklingar","13","kvinnor",0
"Nordmaling","änkor/änklingar","14","män",0
"Nordmaling","änkor/änklingar","14","kvinnor",0
"Nordmaling","änkor/änklingar","15","män",0
"Nordmaling","änkor/änklingar","15","kvinnor",0
"Nordmaling","änkor/änklingar","16","män",0
"Nordmaling","änkor/änklingar","16","kvinnor",0
"Nordmaling","änkor/änklingar","17","män",0
"Nordmaling","änkor/änklingar","17","kvinnor",0
"Nordmaling","änkor/änklingar","18","män",0
"Nordmaling","änkor/änklingar","18","kvinnor",0
"Nordmaling","änkor/änklingar","19","män",0
"Nordmaling","änkor/änklingar","19","kvinnor",0
"Nordmaling","änkor/änklingar","20","män",0
"Nordmaling","änkor/änklingar","20","kvinnor",0
"Nordmaling","änkor/änklingar","21","män",0
"Nordmaling","änkor/änklingar","21","kvinnor",0
"Nordmaling","änkor/änklingar","22","män",0
"Nordmaling","änkor/änklingar","22","kvinnor",0
"Nordmaling","änkor/änklingar","23","män",0
"Nordmaling","änkor/änklingar","23","kvinnor",0
"Nordmaling","änkor/änklingar","24","män",0
"Nordmaling","änkor/änklingar","24","kvinnor",0
"Nordmaling","änkor/änklingar","25","män",0
"Nordmaling","änkor/änklingar","25","kvinnor",0
"Bjurholm","ogifta","12","män",12
"Bjurholm","ogifta","12","kvinnor",15
"Bjurholm","ogifta","13","män",15
"Bjurholm","ogifta","13","kvinnor",6
"Bjurholm","ogifta","14","män",11
"Bjurholm","ogifta","14","kvinnor",15
"Bjurholm","ogifta","15","män",14
"Bjurholm","ogifta","15","kvinnor",9
"Bjurholm","ogifta","16","män",19
"Bjurholm","ogifta","16","kvinnor",12
"Bjurholm","ogifta","17","män",13
"Bjurholm","ogifta","17","kvinnor",12
"Bjurholm","ogifta","18","män",11
"Bjurholm","ogifta","18","kvinnor",19
"Bjurholm","ogifta","19","män",16
"Bjurholm","ogifta","19","kvinnor",8
"Bjurholm","ogifta","20","män",25
"Bjurholm","ogifta","20","kvinnor",13
"Bjurholm","ogifta","21","män",14
"Bjurholm","ogifta","21","kvinnor",5
"Bjurholm","ogifta","22","män",12
"Bjurholm","ogifta","22","kvinnor",13
"Bjurholm","ogifta","23","män",13
"Bjurholm","ogifta","23","kvinnor",7
"Bjurholm","ogifta","24","män",15
"Bjurholm","ogifta","24","kvinnor",12
"Bjurholm","ogifta","25","män",10
"Bjurholm","ogifta","25","kvinnor",7
"Bjurholm","gifta","12","män",0
"Bjurholm","gifta","12","kvinnor",0
"Bjurholm","gifta","13","män",0
"Bjurholm","gifta","13","kvinnor",0
"Bjurholm","gifta","14","män",0
"Bjurholm","gifta","14","kvinnor",0
"Bjurholm","gifta","15","män",0
"Bjurholm","gifta","15","kvinnor",0
"Bjurholm","gifta","16","män",0
"Bjurholm","gifta","16","kvinnor",0
"Bjurholm","gifta","17","män",0
"Bjurholm","gifta","17","kvinnor",0
"Bjurholm","gifta","18","män",0
"Bjurholm","gifta","18","kvinnor",0
"Bjurholm","gifta","19","män",0
"Bjurholm","gifta","19","kvinnor",0
"Bjurholm","gifta","20","män",0
"Bjurholm","gifta","20","kvinnor",0
"Bjurholm","gifta","21","män",0
"Bjurholm","gifta","21","kvinnor",0
"Bjurholm","gifta","22","män",0
"Bjurholm","gifta","22","kvinnor",1
"Bjurholm","gifta","23","män",1
"Bjurholm","gifta","23","kvinnor",0
"Bjurholm","gifta","24","män",2
"Bjurholm","gifta","24","kvinnor",0
"Bjurholm","gifta","25","män",1
"Bjurholm","gifta","25","kvinnor",2
